DE;MUN;DESC TIPOCLASSE;SERIE;GRAU;COD_ESCOLA;ESCOLA;CLASSES;ALUNOS
SAO JOAO DA BOA VISTA;MOCOCA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;41497;CARLOS LIMA DIAS DOUTOR;2;15
SAO JOAO DA BOA VISTA;MOCOCA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;41497;CARLOS LIMA DIAS DOUTOR;1;2
SAO JOAO DA BOA VISTA;MOCOCA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;905537;NANCY DE REZENDE ZAMARIAN PROFESSORA;1;5
SAO JOAO DA BOA VISTA;MOCOCA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;905537;NANCY DE REZENDE ZAMARIAN PROFESSORA;1;4
SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;20679;JOSE JUSTINO DE OLIVEIRA;1;1
SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;20679;JOSE JUSTINO DE OLIVEIRA;2;6
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;20680;ANESIA MARTINS MATTOS PROFESSORA;1;3
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;20709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;1;4
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;20709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;2;9
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;20709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;1;5
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;45913;VIRGILIO MARCONDES DE CASTRO PROFESSOR;2;9
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;904132;ANTONIO DAVID MONSENHOR;1;2
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;19100;JOAO GABRIEL RIBEIRO DOUTOR;2;6
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19100;JOAO GABRIEL RIBEIRO DOUTOR;2;10
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19112;CANDIDO RODRIGUES DOUTOR;1;7
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19136;JORGE LUIZ ABICHABKI PROFESSOR;2;12
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;19148;EUCLIDES DA CUNHA;1;1
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19148;EUCLIDES DA CUNHA;2;8
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19159;TARQUINIO COBRA OLYNTHO;1;2
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;19324;SYLVIA PORTUGAL GOUVEA DE SYLLOS PROFESSOR A;2;10
SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;900473;LAUDELINA DE OLIVEIRA POURRAT PROFESSORA;3;20
SAO JOAO DA BOA VISTA;TAPIRATIBA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;18946;MOYSES HORTA DE MACEDO PROFESSOR;1;4
SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;19033;GILBERTO GIRALDI;3;6
SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;905665;JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR;2;14
SAO JOSE DO RIO PRETO;NOVA GRANADA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;27820;FRANCISCO MARQUES PINTO;2;7
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;28551;NOEMIA BUENO DO VALLE PROFESSORA;3;11
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;28551;NOEMIA BUENO DO VALLE PROFESSORA;2;7
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;28712;PIO X;2;11
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;28769;ANTONIO DE BARROS SERRA PROFESSOR;1;6
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;907169;MARIA DE LOURDES MURAD DE CAMARGO PROFESSORA;2;6
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;908149;ALZIRA VALLE ROLEMBERG PROFESSORA;1;6
SAO JOSE DOS CAMPOS;MONTEIRO LOBATO;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13328;MARIA FERREIRA SONNEWEND PROFESSORA;2;9
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13481;ALCEU MAYNARD ARAUJO PROFESSOR;5;24
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13493;EDEWALDO FREITAS GAIA SANT ANA PROFESSOR;2;8
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;13493;EDEWALDO FREITAS GAIA SANT ANA PROFESSOR;2;8
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13511;EUNICE CORDEIRO DOS SANTOS RODRIGUES PROFESSORA;2;12
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13559;JORGE BARBOSA MOREIRA PROFESSOR;4;17
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13572;ANA CANDIDA DE BARROS MOLINA PROFESSORA;2;11
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;13584;PEDRO MAZZA PROFESSOR;1;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13596;PEDRO MASCARENHAS DOUTOR;2;9
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13602;EUCLIDES BUENO MIRAGAIA;2;6
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;13602;EUCLIDES BUENO MIRAGAIA;1;2
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13638;FRANCISCO JOAO LEME;2;6
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13651;SANT ANA DO PARAIBA;3;15
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13730;ARMANDO D OLIVEIRA COBRA;1;4
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;13754;MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA;1;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13778;WILMA RAGAZZI BOCCARDO PROFESSORA;2;13
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;13778;WILMA RAGAZZI BOCCARDO PROFESSORA;3;12
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13791;MAURICIO ANISSE CURY DOUTOR;1;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13869;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;3;13
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;13869;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;1;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;13894;SUELY ANTUNES DE MELLO PROFESSORA;1;1
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;13894;SUELY ANTUNES DE MELLO PROFESSORA;1;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;13936;FRANCISCO PEREIRA DA SILVA PROFESSOR;2;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;13948;JOAO CURSINO;1;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;23462;ESTEVAM FERRI PROFESSOR;3;11
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;35385;ELMANO FERREIRA VELOSO;2;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;35397;JUVENAL MACHADO DE ARAUJO PROFESSOR;3;18
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;37837;LOURDES MARIA DE CAMARGO PROFESSORA;2;6
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;37837;LOURDES MARIA DE CAMARGO PROFESSORA;3;18
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;37849;JENI DAVI BACHA PROFESSORA;3;16
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;42304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR;3;19
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;42316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;2;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;42316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;1;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;42336;DOMINGOS DE MACEDO CUSTODIO PROFESSOR;2;14
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;45469;MIGUEL NAKED MAJOR;2;13
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;45470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;4;12
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;46826;ADELIA CHUCRI NEME;2;3
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;2;9
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;2;11
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;47961;IRACEMA RIBEIRO DE FREITAS;2;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;351064;SONIA MARIA ALEXANDRE PEREIRA PROFESSORA;1;4
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;901532;DINORA PEREIRA RAMOS BRITO PROFESSORA;3;8
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;901556;NELSON FERREIRA DA SILVA PROFESSOR;3;9
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;901573;UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL;2;6
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;905112;ARLETE ELOIZA FERREIRA TEIXEIRA PROFESSORA;2;2
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;905124;DIRCE ELIAS PROFESSORA;2;8
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;916304;JOAO FERREIRA DOS SANTOS PROFESSOR;4;19
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;917254;EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO;1;6
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;917266;XENOFONTE STRABAO DE CASTRO PROFESSOR;3;19
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;917448;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;2;5
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;917597;AMINTAS ROCHA BRITO PROFESSOR;3;7
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;919724;ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA;2;7
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;919731;MARIA GOMIDE SANTOS DE SOUZA PROFESSORA;2;7
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;919755;JOSE FREDERICO MARQUES PROFESSOR;2;9
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;920459;ELIDIA TEDESCO DE OLIVEIRA PROFESSORA;2;14
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;922018;MARCIA HELENA BARBOSA LINO PROFESSORA;1;2
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;922857;NILCE CONCEICAO DE LIMA PROFESSORA;3;11
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;922857;NILCE CONCEICAO DE LIMA PROFESSORA;1;2
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;925925;EDERA IRENE PEREIRA DE OLIVEIRA CARDOSO PROFESSORA;3;20
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;980195;CEEJA DE SAO JOSE DOS CAMPOS;2;13
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;980195;CEEJA DE SAO JOSE DOS CAMPOS;2;11
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DV - CRPE;10;980195;CEEJA DE SAO JOSE DOS CAMPOS;2;6
SAO ROQUE;IBIUNA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;15982;ROQUE BASTOS PROFESSOR;5;31
SAO ROQUE;SAO ROQUE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;15891;GERMANO NEGRINI PROFESSOR;2;10
SAO ROQUE;VARGEM GRANDE PAULISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;10534;ORLANDO ELLERO PROFESSOR;2;12
SAO ROQUE;VARGEM GRANDE PAULISTA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;906414;JARDIM SAO LUCAS;3;13
SAO VICENTE;ITANHAEM;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;11952;SILVIA JORGE POLLASTRINI PROFESSORA;3;11
SAO VICENTE;ITANHAEM;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;11952;SILVIA JORGE POLLASTRINI PROFESSORA;3;9
SAO VICENTE;ITANHAEM;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;12026;DAGOBERTO NOGUEIRA DA FONSECA;2;5
SAO VICENTE;ITANHAEM;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;37254;JOSE CARLOS BRAGA DE SOUZA DOUTOR;2;2
SAO VICENTE;ITANHAEM;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;43357;ROSELIA BRAGA XAVIER PROFESSORA;1;3
SAO VICENTE;ITANHAEM;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;907935;MILTON MARTINS POITENA;1;3
SAO VICENTE;MONGAGUA;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DV - CRPE;10;36110;AGENOR DE CAMPOS;1;2
SAO VICENTE;MONGAGUA;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;36110;AGENOR DE CAMPOS;1;8
SAO VICENTE;PERUIBE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;12294;FRANCISCO PEREIRA DA ROCHA DOUTOR;1;3
SAO VICENTE;PERUIBE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;12294;FRANCISCO PEREIRA DA ROCHA DOUTOR;1;3
SAO VICENTE;PERUIBE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;36936;MAYA ALICE EKMAN;2;6
SAO VICENTE;PERUIBE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;36936;MAYA ALICE EKMAN;1;3
SAO VICENTE;PERUIBE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;45172;JOSE BATISTA CAMPOS;2;14
SAO VICENTE;PERUIBE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;911331;JARDIM SAO JOAO;3;9
SAO VICENTE;PERUIBE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;911343;VITALINO BERNINI PADRE PROFESSOR;2;9
SAO VICENTE;PRAIA GRANDE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;12221;LAUDELINO FERNANDES DOS SANTOS PROFESSOR;1;3
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;37242;SYLVIA DE MELLO PROFESSORA;1;3
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;37242;SYLVIA DE MELLO PROFESSORA;1;3
SAO VICENTE;PRAIA GRANDE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;37242;SYLVIA DE MELLO PROFESSORA;3;13
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DA - CRPE;7;45196;MAGALI ALONSO PROFESSORA;1;1
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DV - CRPE;10;45196;MAGALI ALONSO PROFESSORA;1;1
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;45196;MAGALI ALONSO PROFESSORA;1;1
SAO VICENTE;PRAIA GRANDE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;45196;MAGALI ALONSO PROFESSORA;3;16
SAO VICENTE;PRAIA GRANDE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;46127;JULIO SECCO DE CARVALHO;2;6
SAO VICENTE;PRAIA GRANDE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - TEA - CRPE;39;269335;MARLENE LEITE DA SILVA PROFESSORA;1;6
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;909836;VILA TUPI;1;1
SAO VICENTE;PRAIA GRANDE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;909836;VILA TUPI;1;2
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;12087;ENIO VILAS BOAS PROFESSOR;1;3
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;12087;ENIO VILAS BOAS PROFESSOR;1;3
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;12348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR;1;2
SAO VICENTE;SAO VICENTE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DA - CRPE;7;12348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR;1;1
SAO VICENTE;SAO VICENTE;CLASSE DE SALA DE RECURSOS;EDUCACAO ESPECIAL - DI - CRPE;9;37576;ANTONIO LUIZ BARREIROS;2;10
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;38842;LUIZ D AUREA PROFESSOR;2;5
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - DI - CRPE;9;41634;MARIA DULCE MENDES PROFESSORA;1;2
SAO VICENTE;SAO VICENTE;CLASSE DA ED. ESPECIAL ITINERANTE;EDUCACAO ESPECIAL - TEA - CRPE;39;41634;MARIA DULCE MENDES PROFESSORA;2;3
